fg_phenotype	fg_link	ukbb_phenotype	ukbb_link
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_NECK_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_NECK_LEVEL.gz	S13	gs://pan-ukbb-refinery/lifted/icd10-S13-both_sexes.tsv.bgz.lifted.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_SHOUL_GIRDLE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_SHOUL_GIRDLE.gz	S43	gs://pan-ukbb-refinery/lifted/icd10-S43-both_sexes.tsv.bgz.lifted.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_WRIST_HAND_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_WRIST_HAND_LEVEL.gz	S63	gs://pan-ukbb-refinery/lifted/icd10-S63-both_sexes.tsv.bgz.lifted.gz
ST19_EARLY_COMPLICATIO_TRAUMA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_EARLY_COMPLICATIO_TRAUMA.gz	T79	gs://pan-ukbb-refinery/lifted/icd10-T79-both_sexes.tsv.bgz.lifted.gz
ST19_FAILU_REJEC_TRANSPLANTED_ORGANS_TISSU	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FAILU_REJEC_TRANSPLANTED_ORGANS_TISSU.gz	T86	gs://pan-ukbb-refinery/lifted/icd10-T86-both_sexes.tsv.bgz.lifted.gz
ST19_FOREI_BODY_ALIME_TRACT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FOREI_BODY_ALIME_TRACT.gz	T18	gs://pan-ukbb-refinery/lifted/icd10-T18-both_sexes.tsv.bgz.lifted.gz
ST19_FOREI_BODY_RESPI_TRACT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FOREI_BODY_RESPI_TRACT.gz	T17	gs://pan-ukbb-refinery/lifted/icd10-T17-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_FEMUR	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_FEMUR.gz	800.2	gs://pan-ukbb-refinery/lifted/phecode-800.2-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_FOOT_ANKLE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_FOOT_ANKLE.gz	S92	gs://pan-ukbb-refinery/lifted/icd10-S92-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_FOREA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_FOREA.gz	803.2	gs://pan-ukbb-refinery/lifted/phecode-803.2-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_LOWER_LEG_INCLU_ANKLE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_LOWER_LEG_INCLU_ANKLE.gz	S82	gs://pan-ukbb-refinery/lifted/icd10-S82-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_LUMBAR_SPINE_PELVIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_LUMBAR_SPINE_PELVIS.gz	S32	gs://pan-ukbb-refinery/lifted/icd10-S32-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE.gz	S22	gs://pan-ukbb-refinery/lifted/icd10-S22-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_SHOUL_UPPER_ARM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_SHOUL_UPPER_ARM.gz	S42	gs://pan-ukbb-refinery/lifted/icd10-S42-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_SKULL_FACIAL_BONES	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_SKULL_FACIAL_BONES.gz	S02	gs://pan-ukbb-refinery/lifted/icd10-S02-both_sexes.tsv.bgz.lifted.gz
ST19_FRACT_WRIST_HAND_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_FRACT_WRIST_HAND_LEVEL.gz	S62	gs://pan-ukbb-refinery/lifted/icd10-S62-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_BLOOD_VESSE_WRIST_HAND_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_BLOOD_VESSE_WRIST_HAND_LEVEL.gz	S65	gs://pan-ukbb-refinery/lifted/icd10-S65-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_EYE_ORBIT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_EYE_ORBIT.gz	S05	gs://pan-ukbb-refinery/lifted/icd10-S05-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_MUSCLE_TENDON_FOREA_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_MUSCLE_TENDON_FOREA_LEVEL.gz	S56	gs://pan-ukbb-refinery/lifted/icd10-S56-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_MUSCLE_TENDON_HIP_THIGH_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_MUSCLE_TENDON_HIP_THIGH_LEVEL.gz	S76	gs://pan-ukbb-refinery/lifted/icd10-S76-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_MUSCLE_TENDON_LOWER_LEG_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_MUSCLE_TENDON_LOWER_LEG_LEVEL.gz	S86	gs://pan-ukbb-refinery/lifted/icd10-S86-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_MUSCLE_TENDON_SHOUL_UPPER_ARM_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_MUSCLE_TENDON_SHOUL_UPPER_ARM_LEVEL.gz	S46	gs://pan-ukbb-refinery/lifted/icd10-S46-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_MUSCLE_TENDON_WRIST_HAND_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_MUSCLE_TENDON_WRIST_HAND_LEVEL.gz	S66	gs://pan-ukbb-refinery/lifted/icd10-S66-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_NERVES_FOREA_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_NERVES_FOREA_LEVEL.gz	S54	gs://pan-ukbb-refinery/lifted/icd10-S54-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_NERVES_SPINAL_CORD_NECK_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_NERVES_SPINAL_CORD_NECK_LEVEL.gz	S14	gs://pan-ukbb-refinery/lifted/icd10-S14-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_NERVES_WRIST_HAND_LEVEL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_NERVES_WRIST_HAND_LEVEL.gz	S64	gs://pan-ukbb-refinery/lifted/icd10-S64-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_OTHER_UNSPE_INTRAT_ORGANS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_OTHER_UNSPE_INTRAT_ORGANS.gz	S27	gs://pan-ukbb-refinery/lifted/icd10-S27-both_sexes.tsv.bgz.lifted.gz
ST19_INJURY_UNSPE_BODY_REGION	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INJURY_UNSPE_BODY_REGION.gz	T14	gs://pan-ukbb-refinery/lifted/icd10-T14-both_sexes.tsv.bgz.lifted.gz
ST19_INTRACR_INJURY	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_INTRACR_INJURY.gz	S06	gs://pan-ukbb-refinery/lifted/icd10-S06-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_ABDOMEN_LOWER_BACK_PELVIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_ABDOMEN_LOWER_BACK_PELVIS.gz	S31	gs://pan-ukbb-refinery/lifted/icd10-S31-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_ANKLE_FOOT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_ANKLE_FOOT.gz	S91	gs://pan-ukbb-refinery/lifted/icd10-S91-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_FOREA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_FOREA.gz	S51	gs://pan-ukbb-refinery/lifted/icd10-S51-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_HEAD	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_HEAD.gz	S01	gs://pan-ukbb-refinery/lifted/icd10-S01-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_HIP_THIGH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_HIP_THIGH.gz	S71	gs://pan-ukbb-refinery/lifted/icd10-S71-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_LOWER_LEG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_LOWER_LEG.gz	S81	gs://pan-ukbb-refinery/lifted/icd10-S81-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_SHOUL_UPPER_ARM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_SHOUL_UPPER_ARM.gz	S41	gs://pan-ukbb-refinery/lifted/icd10-S41-both_sexes.tsv.bgz.lifted.gz
ST19_OPEN_WOUND_WRIST_HAND	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OPEN_WOUND_WRIST_HAND.gz	S61	gs://pan-ukbb-refinery/lifted/icd10-S61-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED.gz	T88	gs://pan-ukbb-refinery/lifted/icd10-T88-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_INJURI_LOWER_LIMB_LEVEL_UNSPE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_INJURI_LOWER_LIMB_LEVEL_UNSPE.gz	T13	gs://pan-ukbb-refinery/lifted/icd10-T13-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_SPECIFE_INJURI_HIP_THIGH1	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_SPECIFE_INJURI_HIP_THIGH1.gz	S79	gs://pan-ukbb-refinery/lifted/icd10-S79-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS.gz	S39	gs://pan-ukbb-refinery/lifted/icd10-S39-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT.gz	S99	gs://pan-ukbb-refinery/lifted/icd10-S99-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_HEAD	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_HEAD.gz	S09	gs://pan-ukbb-refinery/lifted/icd10-S09-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_LOWER_LEG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_LOWER_LEG.gz	S89	gs://pan-ukbb-refinery/lifted/icd10-S89-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_NECK	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_NECK.gz	S19	gs://pan-ukbb-refinery/lifted/icd10-S19-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM.gz	S49	gs://pan-ukbb-refinery/lifted/icd10-S49-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_THORAX	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_THORAX.gz	S29	gs://pan-ukbb-refinery/lifted/icd10-S29-both_sexes.tsv.bgz.lifted.gz
ST19_OTHER_UNSPE_INJURI_WRIST_HAND	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_OTHER_UNSPE_INJURI_WRIST_HAND.gz	S69	gs://pan-ukbb-refinery/lifted/icd10-S69-both_sexes.tsv.bgz.lifted.gz
ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG.gz	T40	gs://pan-ukbb-refinery/lifted/icd10-T40-both_sexes.tsv.bgz.lifted.gz
ST19_SEQUEL_INJURI_HEAD	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SEQUEL_INJURI_HEAD.gz	T90	gs://pan-ukbb-refinery/lifted/icd10-T90-both_sexes.tsv.bgz.lifted.gz
ST19_SEQUEL_INJURI_LOWER_LIMB	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SEQUEL_INJURI_LOWER_LIMB.gz	T93	gs://pan-ukbb-refinery/lifted/icd10-T93-both_sexes.tsv.bgz.lifted.gz
ST19_SEQUEL_INJURI_NECK_TRUNK	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SEQUEL_INJURI_NECK_TRUNK.gz	T91	gs://pan-ukbb-refinery/lifted/icd10-T91-both_sexes.tsv.bgz.lifted.gz
ST19_SEQUEL_INJURI_UPPER_LIMB	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SEQUEL_INJURI_UPPER_LIMB.gz	T92	gs://pan-ukbb-refinery/lifted/icd10-T92-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS.gz	T00	gs://pan-ukbb-refinery/lifted/icd10-T00-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS.gz	S30	gs://pan-ukbb-refinery/lifted/icd10-S30-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_ANKLE_FOOT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_ANKLE_FOOT.gz	S90	gs://pan-ukbb-refinery/lifted/icd10-S90-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_FOREA	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_FOREA.gz	S50	gs://pan-ukbb-refinery/lifted/icd10-S50-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_HEAD	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_HEAD.gz	S00	gs://pan-ukbb-refinery/lifted/icd10-S00-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_HIP_THIGH	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_HIP_THIGH.gz	S70	gs://pan-ukbb-refinery/lifted/icd10-S70-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_LOWER_LEG	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_LOWER_LEG.gz	S80	gs://pan-ukbb-refinery/lifted/icd10-S80-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_NECK	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_NECK.gz	S10	gs://pan-ukbb-refinery/lifted/icd10-S10-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_SHOUL_UPPER_ARM	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_SHOUL_UPPER_ARM.gz	S40	gs://pan-ukbb-refinery/lifted/icd10-S40-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_THORAX	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_THORAX.gz	S20	gs://pan-ukbb-refinery/lifted/icd10-S20-both_sexes.tsv.bgz.lifted.gz
ST19_SUPERF_INJURY_WRIST_HAND	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_SUPERF_INJURY_WRIST_HAND.gz	S60	gs://pan-ukbb-refinery/lifted/icd10-S60-both_sexes.tsv.bgz.lifted.gz
ST19_TOXIC_EFFECT_ALCOHOL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_TOXIC_EFFECT_ALCOHOL.gz	T51	gs://pan-ukbb-refinery/lifted/icd10-T51-both_sexes.tsv.bgz.lifted.gz
ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS.gz	T63	gs://pan-ukbb-refinery/lifted/icd10-T63-both_sexes.tsv.bgz.lifted.gz
ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU.gz	T59	gs://pan-ukbb-refinery/lifted/icd10-T59-both_sexes.tsv.bgz.lifted.gz
ST19_TRAUMAT_AMPUT_WRIST_HAND	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_ST19_TRAUMAT_AMPUT_WRIST_HAND.gz	S68	gs://pan-ukbb-refinery/lifted/icd10-S68-both_sexes.tsv.bgz.lifted.gz
		958.2	gs://pan-ukbb-refinery/lifted/phecode-958.2-both_sexes.tsv.bgz.lifted.gz
STILL_ADULT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_STILL_ADULT.gz	M06	gs://pan-ukbb-refinery/lifted/icd10-M06-both_sexes.tsv.bgz.lifted.gz
		M34	gs://pan-ukbb-refinery/lifted/icd10-M34-both_sexes.tsv.bgz.lifted.gz
		M34	gs://pan-ukbb-refinery/lifted/icd10-M34-both_sexes.tsv.bgz.lifted.gz
T1D	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T1D.gz	250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
		250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
T1D_STRICT	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T1D_STRICT.gz	250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
T1D_STRICT1	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T1D_STRICT1.gz	250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
		250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
T1D_WIDE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T1D_WIDE.gz	250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
T1D_WIDE1	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T1D_WIDE1.gz	250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
T1D_WIDE2	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T1D_WIDE2.gz	250.1	gs://pan-ukbb-refinery/lifted/phecode-250.1-both_sexes.tsv.bgz.lifted.gz
T2D	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T2D.gz	E11	gs://pan-ukbb-refinery/lifted/icd10-E11-both_sexes.tsv.bgz.lifted.gz
T2D_INCLAVO	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T2D_INCLAVO.gz	E11	gs://pan-ukbb-refinery/lifted/icd10-E11-both_sexes.tsv.bgz.lifted.gz
T2D_WIDE	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_T2D_WIDE.gz	E11	gs://pan-ukbb-refinery/lifted/icd10-E11-both_sexes.tsv.bgz.lifted.gz
TEMPOROMANDIB	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_TEMPOROMANDIB.gz	526.4	gs://pan-ukbb-refinery/lifted/phecode-526.4-both_sexes.tsv.bgz.lifted.gz
TEMPOROMANDIB_INCLAVO	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_TEMPOROMANDIB_INCLAVO.gz	526.4	gs://pan-ukbb-refinery/lifted/phecode-526.4-both_sexes.tsv.bgz.lifted.gz
		245	gs://pan-ukbb-refinery/lifted/phecode-245-both_sexes.tsv.bgz.lifted.gz
TONGUEABNORMALITY	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_TONGUEABNORMALITY.gz	529	gs://pan-ukbb-refinery/lifted/phecode-529-both_sexes.tsv.bgz.lifted.gz
VWXY20_ACCIDENTAL_POISO_EXPOS_ALCOHOL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_VWXY20_ACCIDENTAL_POISO_EXPOS_ALCOHOL.gz	X45	gs://pan-ukbb-refinery/lifted/icd10-X45-both_sexes.tsv.bgz.lifted.gz
		X58	gs://pan-ukbb-refinery/lifted/icd10-X58-both_sexes.tsv.bgz.lifted.gz
		X78	gs://pan-ukbb-refinery/lifted/icd10-X78-both_sexes.tsv.bgz.lifted.gz
		V49	gs://pan-ukbb-refinery/lifted/icd10-V49-both_sexes.tsv.bgz.lifted.gz
		Y84	gs://pan-ukbb-refinery/lifted/icd10-Y84-both_sexes.tsv.bgz.lifted.gz
		Y65	gs://pan-ukbb-refinery/lifted/icd10-Y65-both_sexes.tsv.bgz.lifted.gz
		Y57	gs://pan-ukbb-refinery/lifted/icd10-Y57-both_sexes.tsv.bgz.lifted.gz
VWXY20_SURGI_OPERA_OTHER_SURGI_PROCED_CAUSE_ABNORMAL_REACTION_PATIENT_COMPLICATION_WO_MENTION_MISAD_TIME_PROCED	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_VWXY20_SURGI_OPERA_OTHER_SURGI_PROCED_CAUSE_ABNORMAL_REACTION_PATIENT_COMPLICATION_WO_MENTION_MISAD_TIME_PROCED.gz	Y83	gs://pan-ukbb-refinery/lifted/icd10-Y83-both_sexes.tsv.bgz.lifted.gz
		Y60	gs://pan-ukbb-refinery/lifted/icd10-Y60-both_sexes.tsv.bgz.lifted.gz
VWXY20_UNSPE_FALL	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_VWXY20_UNSPE_FALL.gz	W19	gs://pan-ukbb-refinery/lifted/icd10-W19-both_sexes.tsv.bgz.lifted.gz
Z21_ACQUI_ABSENCE_ORGANS_NOT_ELSEW_CLASSIFIED	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Z21_ACQUI_ABSENCE_ORGANS_NOT_ELSEW_CLASSIFIED.gz	175	gs://pan-ukbb-refinery/lifted/phecode-175-females.tsv.bgz.lifted.gz
Z21_ARTIF_OPENI_STATUS	gs://finngen-production-library-green/finngen_R6/finngen_R6_analysis_data/summary_stats/release/finngen_R6_Z21_ARTIF_OPENI_STATUS.gz	Z93	gs://pan-ukbb-refinery/lifted/icd10-Z93-both_sexes.tsv.bgz.lifted.gz
